times,speed,dir
2022-08-28 4:30,0.63,349.67
2022-08-28 4:40,0.631,356.28
2022-08-28 4:50,0.596,10.54
2022-08-28 5:00,0.66,6.09
2022-08-28 5:10,0.59,348.56
2022-08-28 5:20,0.569,346.57
2022-08-28 5:30,0.629,332.33
2022-08-28 5:40,0.53,326.85
2022-08-28 5:50,0.379,305.54
2022-08-28 6:00,0.387,301.68
2022-08-28 6:10,0.379,273.63
2022-08-28 6:20,0.377,261.91
2022-08-28 6:30,0.452,254.46
2022-08-28 6:40,0.502,236.63
2022-08-28 6:50,0.428,241.1
2022-08-28 7:00,0.517,232.31
2022-08-28 7:10,0.545,231.03
2022-08-28 7:20,0.639,228.43
2022-08-28 7:30,0.588,217.05
2022-08-28 7:40,0.492,207.35
2022-08-28 7:50,0.564,212.48
2022-08-28 8:00,0.422,210.64
2022-08-28 8:10,0.631,196.48
2022-08-28 8:20,0.729,200.3
2022-08-28 8:30,0.6,188.72
2022-08-28 8:40,0.514,198.36
2022-08-28 8:50,0.644,202.86
2022-08-28 9:00,0.516,197.94
2022-08-28 9:10,0.802,197.42
2022-08-28 9:20,0.542,206.05
2022-08-28 9:30,0.442,163.45
2022-08-28 9:40,0.554,180.72
2022-08-28 9:50,0.453,174.68
2022-08-28 10:00,0.504,167.98
2022-08-28 10:10,0.253,180
2022-08-28 10:20,0.457,169.28
2022-08-28 10:30,0.393,160.55
2022-08-28 10:40,0.103,159.44
2022-08-28 10:50,0.11,38.33
2022-08-28 11:00,0.164,158.59
2022-08-28 11:10,0.097,67.65
2022-08-28 11:20,0.105,14.3
2022-08-28 11:30,0.08,96.5
2022-08-28 11:40,0.031,42.4
2022-08-28 11:50,0.319,90.9
2022-08-28 12:00,0.208,55.17
2022-08-28 12:10,0.316,27.94
2022-08-28 12:20,0.279,32.09
2022-08-28 12:30,0.221,51.42
2022-08-28 12:40,0.59,45.48
2022-08-28 12:50,0.413,26.13
2022-08-28 13:00,0.449,35.57
2022-08-28 13:10,0.552,38.45
2022-08-28 13:20,0.593,37.12
2022-08-28 13:30,0.623,26.19
2022-08-28 13:40,0.772,28.39
2022-08-28 13:50,0.45,7.01
2022-08-28 14:00,0.372,21.26
2022-08-28 14:10,0.516,1.78
2022-08-28 14:20,0.459,352.36
2022-08-28 14:30,0.677,19.43
2022-08-28 14:40,0.804,16.63
2022-08-28 14:50,0.848,21.58
2022-08-28 15:00,0.816,13.97
2022-08-28 15:10,1.128,17.38
2022-08-28 15:20,1.034,16.12
2022-08-28 15:30,0.887,8.04
2022-08-28 15:40,0.935,15.45
2022-08-28 15:50,0.899,12.01
2022-08-28 16:00,0.893,13.66
2022-08-28 16:10,0.583,356.46
2022-08-28 16:20,0.565,351.14
2022-08-28 16:30,0.663,2.77
2022-08-28 16:40,0.671,13.7
2022-08-28 16:50,0.438,358.82
2022-08-28 17:00,0.439,353.59
2022-08-28 17:10,0.402,340.39
2022-08-28 17:20,0.445,349.25
2022-08-28 17:30,0.49,352.85
2022-08-28 17:40,0.249,15.82
2022-08-28 17:50,0.391,25.91
2022-08-28 18:00,0.247,16.68
2022-08-28 18:10,0.195,345.47
2022-08-28 18:20,0.134,47.12
2022-08-28 18:30,0.161,199.22
2022-08-28 18:40,0.251,221.12
2022-08-28 18:50,0.288,236.48
2022-08-28 19:00,0.364,237.23
2022-08-28 19:10,0.422,213.5
2022-08-28 19:20,0.32,208.32
2022-08-28 19:30,0.49,189.52
2022-08-28 19:40,0.395,205.14
2022-08-28 19:50,0.643,213
2022-08-28 20:00,0.359,190.59
2022-08-28 20:10,0.469,183.91
2022-08-28 20:20,0.556,192.36
2022-08-28 20:30,0.584,201.29
2022-08-28 20:40,0.518,192.26
2022-08-28 20:50,0.501,190.93
2022-08-28 21:00,0.62,188.72
2022-08-28 21:10,0.474,190.81
2022-08-28 21:20,0.406,191.09
2022-08-28 21:30,0.603,181.33
2022-08-28 21:40,0.466,180.98
2022-08-28 21:50,0.45,164.79
2022-08-28 22:00,0.317,160.48
2022-08-28 22:10,0.331,177.58
2022-08-28 22:20,0.259,192.7
2022-08-28 22:30,0.088,128.56
2022-08-28 22:40,0.082,352.96
2022-08-28 22:50,0.096,93.58
2022-08-28 23:00,0.04,29.74
2022-08-28 23:10,0.128,33.19
2022-08-28 23:20,0.227,109.79
2022-08-28 23:30,0.514,109.92
2022-08-28 23:40,0.338,99.35
2022-08-28 23:50,0.154,71.45
2022-08-29 0:00,0.393,18.71
2022-08-29 0:10,0.317,11.66
2022-08-29 0:20,0.325,44.13
2022-08-29 0:30,0.367,45.11
2022-08-29 0:40,0.546,42.1
2022-08-29 0:50,0.523,25.14
2022-08-29 1:00,0.563,41.76
2022-08-29 1:10,0.509,50.18
2022-08-29 1:20,0.747,25.43
2022-08-29 1:30,0.779,19.41
2022-08-29 1:40,0.615,24.61
2022-08-29 1:50,0.615,17.79
2022-08-29 2:00,0.349,359.67
2022-08-29 2:10,0.431,342.87
2022-08-29 2:20,0.652,8.64
2022-08-29 2:30,0.979,16.14
2022-08-29 2:40,0.839,22.87
2022-08-29 2:50,0.957,24.32
2022-08-29 3:00,1.232,20.77
2022-08-29 3:10,1,17.69
2022-08-29 3:20,1.001,18.94
2022-08-29 3:30,0.914,23.48
2022-08-29 3:40,1.041,19.83
2022-08-29 3:50,0.863,8.67
2022-08-29 4:00,1.065,25.05
2022-08-29 4:10,0.995,17.62
2022-08-29 4:20,1.022,12.89
2022-08-29 4:30,0.714,359.28
2022-08-29 4:40,0.522,358.46
2022-08-29 4:50,0.609,9.65
2022-08-29 5:00,0.514,354.42
2022-08-29 5:10,0.898,21.28
2022-08-29 5:20,0.747,33.2
2022-08-29 5:30,0.961,30.43
2022-08-29 5:40,0.99,5.33
2022-08-29 5:50,0.717,349.32
2022-08-29 6:00,0.489,335.11
2022-08-29 6:10,0.289,306.28
2022-08-29 6:20,0.231,305.13
2022-08-29 6:30,0.35,244.09
2022-08-29 6:40,0.328,236.07
2022-08-29 6:50,0.543,249.2
2022-08-29 7:00,0.567,244.52
2022-08-29 7:10,0.734,233.36
2022-08-29 7:20,0.682,236.54
2022-08-29 7:30,0.601,249.15
2022-08-29 7:40,0.743,220.42
2022-08-29 7:50,0.652,227.67
2022-08-29 8:00,0.458,205.45
2022-08-29 8:10,0.712,208.62
2022-08-29 8:20,0.468,207.6
2022-08-29 8:30,0.388,204.52
2022-08-29 8:40,0.668,199.41
2022-08-29 8:50,0.734,184.14
2022-08-29 9:00,0.53,195.98
2022-08-29 9:10,0.556,198.89
2022-08-29 9:20,0.821,201.35
2022-08-29 9:30,0.656,180.61
2022-08-29 9:40,0.591,183.39
2022-08-29 9:50,0.38,191.69
2022-08-29 10:00,0.477,179.88
2022-08-29 10:10,0.529,176.1
2022-08-29 10:20,0.489,170.71
2022-08-29 10:30,0.426,158.67
2022-08-29 10:40,0.468,166.65
2022-08-29 10:50,0.493,185.58
2022-08-29 11:00,0.291,165.25
2022-08-29 11:10,0.268,169.7
2022-08-29 11:20,0.166,213.98
2022-08-29 11:30,0.138,166.17
2022-08-29 11:40,0.126,67.52
2022-08-29 11:50,0.088,117.15
2022-08-29 12:00,0.09,357.46
2022-08-29 12:10,0.132,7.82
2022-08-29 12:20,0.156,53.86
2022-08-29 12:30,0.076,93.76
2022-08-29 12:40,0.342,94.19
2022-08-29 12:50,0.242,63.97
2022-08-29 13:00,0.296,37.99
2022-08-29 13:10,0.462,38.58
2022-08-29 13:20,0.506,43.72
2022-08-29 13:30,0.506,34.04
2022-08-29 13:40,0.865,35.31
2022-08-29 13:50,0.792,30.09
2022-08-29 14:00,0.675,24.51
2022-08-29 14:10,0.707,15.26
2022-08-29 14:20,0.599,16.29
2022-08-29 14:30,0.648,348.43
2022-08-29 14:40,0.49,356.84
2022-08-29 14:50,0.663,16.38
2022-08-29 15:00,0.657,11.69
2022-08-29 15:10,0.712,45.28
2022-08-29 15:20,1.031,26.94
2022-08-29 15:30,0.905,23.11
2022-08-29 15:40,1.072,15.75
2022-08-29 15:50,0.999,15.91
2022-08-29 16:00,0.883,19.85
2022-08-29 16:10,1.078,23.62
2022-08-29 16:20,0.716,14.06
2022-08-29 16:30,0.611,11.03
2022-08-29 16:40,0.732,356.71
2022-08-29 16:50,0.685,358.83
2022-08-29 17:00,0.549,3.76
2022-08-29 17:10,0.404,9.39
2022-08-29 17:20,0.812,11.43
2022-08-29 17:30,0.689,6
2022-08-29 17:40,0.634,352.84
2022-08-29 17:50,0.799,354.18
2022-08-29 18:00,0.631,343.23
2022-08-29 18:10,0.425,343.44
2022-08-29 18:20,0.315,323.38
2022-08-29 18:30,0.358,338.53
2022-08-29 18:40,0.212,319.78
2022-08-29 18:50,0.316,299.57
2022-08-29 19:00,0.447,293.3
2022-08-29 19:10,0.328,266.67
2022-08-29 19:20,0.361,294.93
2022-08-29 19:30,0.193,253.16
2022-08-29 19:40,0.277,237.69
2022-08-29 19:50,0.446,244.07
2022-08-29 20:00,0.535,217.64
2022-08-29 20:10,0.69,202.33
2022-08-29 20:20,0.497,214.17
2022-08-29 20:30,0.708,210.84
2022-08-29 20:40,0.524,193.59
2022-08-29 20:50,0.492,198.25
2022-08-29 21:00,0.693,204.01
2022-08-29 21:10,0.616,192.48
2022-08-29 21:20,0.631,184.82
2022-08-29 21:30,0.593,195.56
2022-08-29 21:40,0.426,187.69
2022-08-29 21:50,0.545,185.26
2022-08-29 22:00,0.45,184.98
2022-08-29 22:10,0.39,186.92
2022-08-29 22:20,0.388,176.89
2022-08-29 22:30,0.416,191.8
2022-08-29 22:40,0.448,176.93
2022-08-29 22:50,0.2,185.17
2022-08-29 23:00,0.14,73.38
2022-08-29 23:10,0.169,87.29
2022-08-29 23:20,0.201,147.18
2022-08-29 23:30,0.065,331.46
2022-08-29 23:40,0.133,35.49
2022-08-29 23:50,0.124,33.82
2022-08-30 0:00,0.1,133.39
2022-08-30 0:10,0.048,116.03
2022-08-30 0:20,0.282,111.01
2022-08-30 0:30,0.198,67.71
2022-08-30 0:40,0.167,53.27
2022-08-30 0:50,0.255,53.76
2022-08-30 1:00,0.279,54.03
2022-08-30 1:10,0.58,35.25
2022-08-30 1:20,0.447,45.18
2022-08-30 1:30,0.563,36.77
2022-08-30 1:40,0.765,43.89
2022-08-30 1:50,0.736,26.22
2022-08-30 2:00,0.802,24.68
2022-08-30 2:10,0.844,30.45
2022-08-30 2:20,0.584,32.06
2022-08-30 2:30,0.51,17.12
2022-08-30 2:40,0.535,0
2022-08-30 2:50,0.571,13.77
2022-08-30 3:00,0.801,26.15
2022-08-30 3:10,1.097,23.01
2022-08-30 3:20,1.011,21.9
2022-08-30 3:30,1.003,26.08
2022-08-30 3:40,1.289,17.99
2022-08-30 3:50,1.09,21.58
2022-08-30 4:00,1.062,16.86
2022-08-30 4:10,0.714,12.95
2022-08-30 4:20,0.66,15.55
2022-08-30 4:30,0.938,19.69
2022-08-30 4:40,0.908,15
2022-08-30 4:50,0.928,13.27
2022-08-30 5:00,0.983,27.37
2022-08-30 5:10,0.893,14.53
2022-08-30 5:20,0.88,3
2022-08-30 5:30,0.542,346.02
2022-08-30 5:40,0.493,337.85
2022-08-30 5:50,0.473,331.49
2022-08-30 6:00,0.687,358.25
2022-08-30 6:10,0.664,13.32
2022-08-30 6:20,0.645,350.36
2022-08-30 6:30,0.509,344.27
2022-08-30 6:40,0.482,324.96
2022-08-30 6:50,0.478,282.7
2022-08-30 7:00,0.455,288.32
2022-08-30 7:10,0.327,248.85
2022-08-30 7:20,0.508,262.19
2022-08-30 7:30,0.507,251.24
2022-08-30 7:40,0.581,246.79
2022-08-30 7:50,0.432,248.84
2022-08-30 8:00,0.496,261.41
2022-08-30 8:10,0.319,236.76
2022-08-30 8:20,0.394,236.59
2022-08-30 8:30,0.452,213.55
2022-08-30 8:40,0.486,210.52
2022-08-30 8:50,0.548,208.06
2022-08-30 9:00,0.655,202.26
2022-08-30 9:10,0.681,198.41
2022-08-30 9:20,0.788,208.16
2022-08-30 9:30,0.647,197.9
2022-08-30 9:40,0.747,200.79
2022-08-30 9:50,0.541,186.9
2022-08-30 10:00,0.5,190.25
2022-08-30 10:10,0.516,195.87
2022-08-30 10:20,0.688,188.44
2022-08-30 10:30,0.59,180.49
2022-08-30 10:40,0.473,184
2022-08-30 10:50,0.61,187.25
2022-08-30 11:00,0.576,185.18
2022-08-30 11:10,0.422,187.63
2022-08-30 11:20,0.479,164.37
2022-08-30 11:30,0.308,173.11
2022-08-30 11:40,0.264,162.8
2022-08-30 11:50,0.142,133.58
2022-08-30 12:00,0.206,104.31
2022-08-30 12:10,0.048,55.98
2022-08-30 12:20,0.137,58.17
2022-08-30 12:30,0.116,9.46
2022-08-30 12:40,0.06,57.89
2022-08-30 12:50,0.144,21.95
2022-08-30 13:00,0.299,63.78
2022-08-30 13:10,0.158,28.35
2022-08-30 13:20,0.329,19.92
2022-08-30 13:30,0.461,47.73
2022-08-30 13:40,0.537,38.88
2022-08-30 13:50,0.52,44.07
2022-08-30 14:00,0.567,25.48
2022-08-30 14:10,0.663,38.51
2022-08-30 14:20,0.796,40.21
2022-08-30 14:30,0.546,16.18
2022-08-30 14:40,0.567,29.82
2022-08-30 14:50,0.561,26.79
2022-08-30 15:00,0.495,4.75
2022-08-30 15:10,0.373,357.08
2022-08-30 15:20,0.662,13.01
2022-08-30 15:30,0.752,18.12
2022-08-30 15:40,0.905,24.75
2022-08-30 15:50,1.155,15.92
2022-08-30 16:00,1.076,22.51
2022-08-30 16:10,0.999,19.96
2022-08-30 16:20,0.878,5.95
2022-08-30 16:30,0.745,18.63
2022-08-30 16:40,0.754,19.37
2022-08-30 16:50,0.845,11.32
2022-08-30 17:00,0.837,19.39
2022-08-30 17:10,0.693,8.55
2022-08-30 17:20,0.629,4.83
2022-08-30 17:30,0.825,5.98
2022-08-30 17:40,0.644,355.37
2022-08-30 17:50,0.584,0.69
2022-08-30 18:00,0.619,357.31
2022-08-30 18:10,0.584,354.59
2022-08-30 18:20,0.578,8.35
2022-08-30 18:30,0.579,14.4
2022-08-30 18:40,0.388,7.86
2022-08-30 18:50,0.483,356.44
2022-08-30 19:00,0.393,14.6
2022-08-30 19:10,0.232,16.79
2022-08-30 19:20,0.122,340.38
2022-08-30 19:30,0.077,274.46
2022-08-30 19:40,0.215,244.63
2022-08-30 19:50,0.296,208.04
2022-08-30 20:00,0.515,229.97
2022-08-30 20:10,0.554,224.78
2022-08-30 20:20,0.406,246.65
2022-08-30 20:30,0.387,238.32
2022-08-30 20:40,0.605,227.34
2022-08-30 20:50,0.588,211.15
2022-08-30 21:00,0.571,213.72
2022-08-30 21:10,0.344,215.77
2022-08-30 21:20,0.411,192.92
2022-08-30 21:30,0.542,189.98
2022-08-30 21:40,0.51,192.81
2022-08-30 21:50,0.641,199.51
2022-08-30 22:00,0.582,192.51
2022-08-30 22:10,0.434,188.2
2022-08-30 22:20,0.318,175.31
2022-08-30 22:30,0.45,190.11
2022-08-30 22:40,0.504,202.5
2022-08-30 22:50,0.493,190.28
2022-08-30 23:00,0.618,180.46
2022-08-30 23:10,0.482,178.1
2022-08-30 23:20,0.156,141.51
2022-08-30 23:30,0.259,214.79
2022-08-30 23:40,0.137,209.38
2022-08-30 23:50,0.086,119.25
2022-08-31 0:00,0.028,96.12
2022-08-31 0:10,0.153,90
2022-08-31 0:20,0.078,14.93
2022-08-31 0:30,0.009,305.54
2022-08-31 0:40,0.086,22.67
2022-08-31 0:50,0.404,115.68
2022-08-31 1:00,0.12,118.92
2022-08-31 1:10,0.252,52.09
2022-08-31 1:20,0.182,67.38
2022-08-31 1:30,0.339,68.36
2022-08-31 1:40,0.346,56.45
2022-08-31 1:50,0.662,38.93
2022-08-31 2:00,0.417,47.62
2022-08-31 2:10,0.568,53.88
2022-08-31 2:20,0.674,38.2
2022-08-31 2:30,0.826,27.62
2022-08-31 2:40,0.581,26.26
2022-08-31 2:50,0.668,15.72
2022-08-31 3:00,0.664,24.29
2022-08-31 3:10,0.713,14.29
2022-08-31 3:20,0.667,29.18
2022-08-31 3:30,0.863,26.42
2022-08-31 3:40,0.916,17.74
2022-08-31 3:50,0.928,23.03
2022-08-31 4:00,1.159,18.51
2022-08-31 4:10,1.024,19.92
2022-08-31 4:20,0.744,22.19
2022-08-31 4:30,0.983,27.45
2022-08-31 4:40,1.026,23.37
2022-08-31 4:50,0.965,7.32
2022-08-31 5:00,1.028,10.42
2022-08-31 5:10,0.876,13.67
2022-08-31 5:20,0.826,10.53
2022-08-31 5:30,0.79,19.67
2022-08-31 5:40,0.753,11.25
2022-08-31 5:50,0.752,4.12
2022-08-31 6:00,0.665,24.44
2022-08-31 6:10,0.681,355.62
2022-08-31 6:20,0.904,355.75
2022-08-31 6:30,0.644,352.15
2022-08-31 6:40,0.389,3.69
2022-08-31 6:50,0.482,340.74
2022-08-31 7:00,0.385,6.26
2022-08-31 7:10,0.267,326.61
2022-08-31 7:20,0.181,315.45
2022-08-31 7:30,0.145,335.2
2022-08-31 7:40,0.253,300.11
2022-08-31 7:50,0.309,310.28
2022-08-31 8:00,0.325,275.66
2022-08-31 8:10,0.221,265.06
2022-08-31 8:20,0.252,255.02
2022-08-31 8:30,0.195,227.71
2022-08-31 8:40,0.262,177.16
2022-08-31 8:50,0.449,198.96
2022-08-31 9:00,0.473,205.43
2022-08-31 9:10,0.759,208.72
2022-08-31 9:20,0.463,217.64
2022-08-31 9:30,0.632,199.7
2022-08-31 9:40,0.559,190.3
2022-08-31 9:50,0.493,190.99
2022-08-31 10:00,0.578,198.15
2022-08-31 10:10,0.599,193.92
2022-08-31 10:20,0.64,190.91
2022-08-31 10:30,0.602,172.17
2022-08-31 10:40,0.671,182.99
2022-08-31 10:50,0.632,186.09
2022-08-31 11:00,0.625,177.43
2022-08-31 11:10,0.528,165.07
2022-08-31 11:20,0.552,170.83
2022-08-31 11:30,0.388,173.94
2022-08-31 11:40,0.265,149.18
2022-08-31 11:50,0.356,148.54
2022-08-31 12:00,0.132,173.47
2022-08-31 12:10,0.043,257.91
2022-08-31 12:20,0.111,156.67
2022-08-31 12:30,0.157,352.33
2022-08-31 12:40,0.072,274.76
2022-08-31 12:50,0.048,23.36
2022-08-31 13:00,0.218,351.27
2022-08-31 13:10,0.1,294.78
2022-08-31 13:20,0.289,90.4
2022-08-31 13:30,0.251,81.29
2022-08-31 13:40,0.273,34.27
2022-08-31 13:50,0.286,46.98
2022-08-31 14:00,0.228,56.45
2022-08-31 14:10,0.472,41.56
2022-08-31 14:20,0.487,40.59
2022-08-31 14:30,0.597,40.92
2022-08-31 14:40,0.621,34.51
2022-08-31 14:50,0.69,28.39
2022-08-31 15:00,0.702,5.97
2022-08-31 15:10,0.767,24.59
2022-08-31 15:20,0.544,24.21
2022-08-31 15:30,0.502,8.02
2022-08-31 15:40,0.501,2.06
2022-08-31 15:50,0.584,14.37
2022-08-31 16:00,0.583,20.71
2022-08-31 16:10,0.949,28.37
2022-08-31 16:20,0.819,34.6
2022-08-31 16:30,0.737,7.88
2022-08-31 16:40,1.159,21.67
2022-08-31 16:50,0.887,5.18
2022-08-31 17:00,0.967,21.6
2022-08-31 17:10,0.937,13.38
2022-08-31 17:20,0.809,8.46
2022-08-31 17:30,0.692,14.66
2022-08-31 17:40,0.803,19.56
2022-08-31 17:50,0.732,5.73
2022-08-31 18:00,0.794,12.88
2022-08-31 18:10,0.798,23.87
2022-08-31 18:20,0.828,12.21
2022-08-31 18:30,0.516,349.5
2022-08-31 18:40,0.741,342.74
2022-08-31 18:50,0.627,332.94
2022-08-31 19:00,0.624,325.44
2022-08-31 19:10,0.411,338.43
2022-08-31 19:20,0.334,350.17
2022-08-31 19:30,0.399,7.05
2022-08-31 19:40,0.309,327.29
2022-08-31 19:50,0.2,350.77
2022-08-31 20:00,0.117,352.63
2022-08-31 20:10,0.114,307.17
2022-08-31 20:20,0.208,321.25
2022-08-31 20:30,0.08,320.1
2022-08-31 20:40,0.053,228.81
2022-08-31 20:50,0.281,171.41
2022-08-31 21:00,0.432,207.75
2022-08-31 21:10,0.422,209.85
2022-08-31 21:20,0.371,212.58
2022-08-31 21:30,0.436,217.92
2022-08-31 21:40,0.81,217.68
2022-08-31 21:50,0.616,205.69
2022-08-31 22:00,0.55,186.16
2022-08-31 22:10,0.547,193.43
2022-08-31 22:20,0.615,182.05
2022-08-31 22:30,0.593,189.51
2022-08-31 22:40,0.517,183.44
2022-08-31 22:50,0.531,173.95
2022-08-31 23:00,0.635,181.35
2022-08-31 23:10,0.59,185.84
2022-08-31 23:20,0.609,174.06
2022-08-31 23:30,0.511,172.23
2022-08-31 23:40,0.496,178.96
2022-08-31 23:50,0.343,185.35
2022-09-01 0:00,0.264,204.91
2022-09-01 0:10,0.033,176.53
2022-09-01 0:20,0.054,101.73
2022-09-01 0:30,0.183,316.99
2022-09-01 0:40,0.078,204.26
2022-09-01 0:50,0.064,14.47
2022-09-01 1:00,0.093,8.04
2022-09-01 1:10,0.083,50.37
2022-09-01 1:20,0.102,352.11
2022-09-01 1:30,0.396,133.05
2022-09-01 1:40,0.226,80.83
2022-09-01 1:50,0.338,56.97
2022-09-01 2:00,0.334,34.64
2022-09-01 2:10,0.172,74.83
2022-09-01 2:20,0.55,42.27
2022-09-01 2:30,0.517,44.14
2022-09-01 2:40,0.551,43.31
2022-09-01 2:50,0.674,42.35
2022-09-01 3:00,0.685,25.22
2022-09-01 3:10,0.78,17.83
2022-09-01 3:20,0.609,16.71
2022-09-01 3:30,0.715,33.82
2022-09-01 3:40,0.624,20.06
2022-09-01 3:50,0.727,359.61
2022-09-01 4:00,0.812,4.03
2022-09-01 4:10,0.954,20.3
2022-09-01 4:20,0.988,23.56
2022-09-01 4:30,1.069,17.88
2022-09-01 4:40,0.956,22.57
2022-09-01 4:50,1.17,12.09
2022-09-01 5:00,1.208,22.23
2022-09-01 5:10,1.02,19.77
2022-09-01 5:20,0.838,15.51
2022-09-01 5:30,0.77,20.46
2022-09-01 5:40,0.928,16.6
2022-09-01 5:50,0.83,16.3
2022-09-01 6:00,0.802,15.93
2022-09-01 6:10,0.779,15.78
2022-09-01 6:20,0.801,16.47
2022-09-01 6:30,0.612,11.88
2022-09-01 6:40,0.872,20.33
2022-09-01 6:50,0.717,10.93
2022-09-01 7:00,0.611,21.91
2022-09-01 7:10,0.554,351.49
2022-09-01 7:20,0.534,330.03
2022-09-01 7:30,0.578,326.64
2022-09-01 7:40,0.432,320.64
2022-09-01 7:50,0.381,320.75
2022-09-01 8:00,0.331,297.49
2022-09-01 8:10,0.144,295.5
2022-09-01 8:20,0.386,306.16
2022-09-01 8:30,0.292,252.06
2022-09-01 8:40,0.245,278.23
2022-09-01 8:50,0.283,247.33
2022-09-01 9:00,0.417,223.45
2022-09-01 9:10,0.401,212.58
2022-09-01 9:20,0.492,212.14
2022-09-01 9:30,0.534,228.79
2022-09-01 9:40,0.383,221.93
2022-09-01 9:50,0.576,199.06
2022-09-01 10:00,0.587,195.62
2022-09-01 10:10,0.523,189.46
2022-09-01 10:20,0.578,191.58
2022-09-01 10:30,0.566,193.08
2022-09-01 10:40,0.628,192.51
2022-09-01 10:50,0.533,196.23
2022-09-01 11:00,0.461,192.92
2022-09-01 11:10,0.546,175.38
2022-09-01 11:20,0.584,197.75
2022-09-01 11:30,0.581,187.42
2022-09-01 11:40,0.557,184.43
2022-09-01 11:50,0.644,172.69
2022-09-01 12:00,0.367,197.1
2022-09-01 12:10,0.451,180.13
2022-09-01 12:20,0.229,170.46
2022-09-01 12:30,0.271,131.56
2022-09-01 12:40,0.207,132.85
2022-09-01 12:50,0.203,125.57
2022-09-01 13:00,0.07,19.98
2022-09-01 13:10,0.063,117.38
2022-09-01 13:20,0.138,114.34
2022-09-01 13:30,0.055,313.53
2022-09-01 13:40,0.126,88.64
2022-09-01 13:50,0.339,59.35
2022-09-01 14:00,0.238,47.73
2022-09-01 14:10,0.256,56.31
2022-09-01 14:20,0.285,22.7
2022-09-01 14:30,0.31,45.65
2022-09-01 14:40,0.556,36.44
2022-09-01 14:50,0.628,48.49
2022-09-01 15:00,0.506,50.05
2022-09-01 15:10,0.803,41.47
2022-09-01 15:20,0.744,32.09
2022-09-01 15:30,0.438,26.86
2022-09-01 15:40,0.523,23.92
2022-09-01 15:50,0.599,14.71
2022-09-01 16:00,0.564,24.97
2022-09-01 16:10,0.396,8.56
2022-09-01 16:20,0.457,3.64
2022-09-01 16:30,0.689,16.28
2022-09-01 16:40,0.573,24.2
2022-09-01 16:50,0.822,22.38
2022-09-01 17:00,0.927,22.44
2022-09-01 17:10,0.958,16.18
2022-09-01 17:20,0.876,18.99
2022-09-01 17:30,0.959,19.87
2022-09-01 17:40,0.929,14.71
2022-09-01 17:50,0.732,13.68
2022-09-01 18:00,0.872,21.12
2022-09-01 18:10,1.015,9.87
2022-09-01 18:20,0.83,18.83
2022-09-01 18:30,0.637,11.87
2022-09-01 18:40,0.513,5.71
2022-09-01 18:50,0.586,353.53
2022-09-01 19:00,0.446,342.78
2022-09-01 19:10,0.526,351.04
2022-09-01 19:20,0.472,339.03
2022-09-01 19:30,0.471,343.6
2022-09-01 19:40,0.576,343.55
2022-09-01 19:50,0.53,356.11
2022-09-01 20:00,0.436,355.79
2022-09-01 20:10,0.304,2.82
2022-09-01 20:20,0.264,322.09
2022-09-01 20:30,0.307,324.29
2022-09-01 20:40,0.17,292.8
2022-09-01 20:50,0.214,280.78
2022-09-01 21:00,0.318,253.96
2022-09-01 21:10,0.381,238.73
2022-09-01 21:20,0.197,236.39
2022-09-01 21:30,0.348,220.69
2022-09-01 21:40,0.439,221.03
2022-09-01 21:50,0.509,215.16
2022-09-01 22:00,0.436,206.57
2022-09-01 22:10,0.421,209.8
2022-09-01 22:20,0.588,196.09
2022-09-01 22:30,0.491,190.81
2022-09-01 22:40,0.493,187.69
2022-09-01 22:50,0.574,206.92
2022-09-01 23:00,0.385,173.28
2022-09-01 23:10,0.266,180.43
2022-09-01 23:20,0.501,194.67
2022-09-01 23:30,0.481,164.43
2022-09-01 23:40,0.595,187.04
2022-09-01 23:50,0.617,185.4
2022-09-02 0:00,0.597,189.64
2022-09-02 0:10,0.409,167.87
2022-09-02 0:20,0.304,170.54
2022-09-02 0:30,0.456,174.84
2022-09-02 0:40,0.426,190.97
2022-09-02 0:50,0.303,166.65
2022-09-02 1:00,0.095,112.25
2022-09-02 1:10,0.161,130.22
2022-09-02 1:20,0.182,160.07
2022-09-02 1:30,0.241,110.7
2022-09-02 1:40,0.182,141.93
2022-09-02 1:50,0.109,151.56
2022-09-02 2:00,0.075,141.46
2022-09-02 2:10,0.18,91.91
2022-09-02 2:20,0.204,97.06
2022-09-02 2:30,0.441,63.14
2022-09-02 2:40,0.109,11.62
2022-09-02 2:50,0.242,33.36
2022-09-02 3:00,0.293,39.45
2022-09-02 3:10,0.447,27.88
2022-09-02 3:20,0.397,45.41
2022-09-02 3:30,0.481,42.72
2022-09-02 3:40,0.461,34.93
2022-09-02 3:50,0.455,19.23
2022-09-02 4:00,0.523,29.7
2022-09-02 4:10,0.6,28.15
2022-09-02 4:20,0.562,25.29
2022-09-02 4:30,0.581,12.32
2022-09-02 4:40,0.5,21.33
2022-09-02 4:50,0.798,14.73
2022-09-02 5:00,0.617,354.51
2022-09-02 5:10,0.611,0.84
2022-09-02 5:20,0.892,20.95
2022-09-02 5:30,0.831,18.02
2022-09-02 5:40,0.919,10.53
2022-09-02 5:50,0.834,21.52
2022-09-02 6:00,0.797,17.53
2022-09-02 6:10,0.777,18.99
2022-09-02 6:20,0.617,16.76
2022-09-02 6:30,0.554,21.61
2022-09-02 6:40,0.652,8.91
2022-09-02 6:50,0.402,17.08
2022-09-02 7:00,0.521,13.21
2022-09-02 7:10,0.528,9.71
